Anonymous Customer ID,Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Churn,Customer Value
1784,18,0,29,2,15580,231,0,75,2,1,1,0,701.1
1785,0,0,32,2,6470,109,255,28,2,2,1,0,405.9
1786,0,0,34,0,3223,75,0,23,2,1,1,0,145.035
1787,0,0,33,0,1170,37,22,15,3,1,2,0,41.7
1788,0,0,34,0,2285,46,159,18,2,1,1,0,174.375
1789,0,0,25,0,820,29,177,6,2,2,1,0,116.55
1790,0,0,24,0,1073,32,14,63,4,1,1,0,18.195
1791,4,0,25,0,205,18,0,2,2,1,2,0,9.225
1792,0,0,24,0,0,0,5,0,4,1,2,0,0.75
1793,3,0,23,0,730,25,3,8,2,1,1,0,34.2
1794,0,0,23,0,2730,54,0,18,3,1,1,0,81.9
1795,0,0,16,0,1200,19,12,9,2,1,1,0,59.4
1796,9,0,15,0,5897,134,69,37,1,2,1,0,395.22
1797,5,0,13,0,8437,164,57,35,4,1,1,0,135.105
1798,1,0,14,2,2357,38,15,14,3,1,1,0,75.21
1799,0,0,7,0,3895,33,199,5,3,1,1,0,176.55
1800,0,0,7,0,992,12,0,2,2,1,1,1,44.64
1801,1,0,31,0,4065,59,0,14,2,1,1,0,182.925
1802,0,0,32,0,0,0,0,0,2,1,2,0,0
1803,3,0,30,0,2148,48,344,21,2,1,1,0,251.46
1804,3,0,31,0,3893,54,0,32,1,1,1,0,233.58
1805,0,0,31,0,2088,46,0,30,1,1,1,0,125.28
1806,4,0,31,0,3470,70,17,25,2,1,1,0,163.8
1807,0,0,31,0,2055,27,270,15,3,1,1,0,142.65
1808,6,0,30,0,8810,109,129,40,3,1,1,0,303
1809,0,0,31,0,13468,157,0,41,3,1,1,0,404.04
1810,0,0,31,0,4210,71,0,22,3,1,1,0,126.3
1811,0,0,31,0,5613,83,0,9,2,1,1,0,252.585
1812,2,0,31,0,1933,42,0,14,3,1,2,0,57.99
1813,18,0,31,1,14835,213,39,29,2,1,1,0,685.125
1814,0,0,31,0,2790,15,468,5,3,1,1,0,224.1
1815,2,0,30,0,15180,170,135,27,2,1,1,0,743.85
1816,0,0,30,0,6195,74,171,23,3,1,1,0,237.15
1817,0,0,30,0,570,2,0,8,2,1,2,0,25.65
1818,0,0,31,0,405,2,0,5,2,1,2,0,18.225
1819,0,0,30,0,0,0,0,0,2,1,2,1,0
1820,0,0,30,0,7203,115,369,40,2,1,1,0,490.185
1821,0,0,30,0,11160,142,0,44,3,1,1,0,334.8
1822,1,0,30,0,6413,63,93,34,2,1,1,0,330.435
1823,16,0,26,0,650,35,1,14,2,1,2,1,29.7
1824,14,0,29,6,10130,81,0,39,4,1,1,0,151.95
1825,6,0,29,0,5513,86,11,21,2,1,1,1,253.035
1826,0,0,27,0,2535,10,0,11,3,1,1,0,76.05
1827,2,0,28,0,2685,29,0,13,2,1,2,1,120.825
1828,2,0,29,0,1963,32,19,28,3,1,2,1,64.59
1829,0,0,29,0,0,0,0,0,2,1,2,1,0
1830,0,0,29,0,1363,13,0,3,3,1,1,0,40.89
1831,0,0,26,0,6480,85,0,19,4,1,1,0,97.2
1832,0,0,29,0,0,0,0,0,3,1,2,1,0
1833,0,0,29,0,0,0,0,0,4,1,1,0,0
1834,18,0,24,1,15770,226,0,77,2,1,1,0,709.65
1835,0,0,27,1,6660,104,256,30,2,2,1,0,414.9
1836,0,0,29,0,3413,70,0,25,2,1,1,0,153.585
1837,0,0,28,0,1360,32,23,17,3,1,2,0,47.7
1838,0,0,29,0,2475,41,160,20,2,1,1,0,183.375
1839,0,0,20,0,1010,24,178,8,2,2,1,0,125.55
1840,0,0,19,0,1263,27,15,65,4,1,1,0,21.195
1841,4,0,20,0,395,13,0,4,2,1,2,0,17.775
1842,0,0,19,0,520,4,6,2,4,1,2,0,8.7
1843,3,0,18,0,920,20,4,10,1,1,1,0,57.6
1844,0,0,18,0,2920,49,0,20,3,1,1,0,87.6
1845,0,0,11,0,1390,14,13,11,2,1,1,0,68.4
1846,9,0,10,0,6087,129,70,39,1,2,1,0,407.22
1847,5,0,8,0,8627,159,58,37,4,1,1,0,138.105
1848,1,0,9,1,2547,33,16,16,3,1,1,0,81.21
1849,0,0,3,0,4085,28,200,7,2,1,1,0,273.825
1850,0,0,3,0,1182,7,0,4,2,1,1,1,53.19
1851,5,0,41,0,4065,71,6,16,3,1,1,0,123.75
1852,0,0,42,0,13,5,8,3,3,1,2,0,2.79
1853,7,0,40,0,2148,60,360,23,3,1,1,0,172.44
1854,7,0,41,0,3893,66,2,34,1,1,1,0,234.78
1855,0,0,41,0,2088,58,3,32,2,1,1,0,95.31
1856,8,0,41,1,3470,82,33,27,3,1,1,0,114
1857,1,0,41,0,2055,39,286,17,3,1,1,0,147.45
1858,10,0,40,2,8810,121,145,42,3,1,1,0,307.8
1859,4,0,41,0,13468,169,1,43,3,1,1,0,404.34
1860,4,0,41,1,4210,83,3,24,3,1,1,0,127.2
1861,3,0,41,0,5613,95,8,11,3,1,1,0,170.79
1862,6,0,41,0,1933,54,9,16,3,1,2,0,60.69
1863,22,0,41,3,14835,225,55,31,3,1,1,0,461.55
1864,1,0,41,1,2790,27,484,7,3,1,1,0,228.9
1865,6,0,40,0,15180,182,151,29,2,1,1,0,751.05
1866,0,0,40,1,6195,86,187,25,3,1,1,0,241.95
1867,0,0,40,0,570,14,1,10,2,1,2,0,26.1
1868,0,0,41,0,405,14,14,7,3,1,2,0,16.35
1869,0,0,40,0,0,0,1,0,2,1,2,1,0.45
1870,0,0,40,0,7203,127,385,42,3,1,1,0,331.59
1871,4,0,40,1,11160,154,12,46,4,1,1,0,169.2
1872,5,0,40,1,6413,75,109,36,2,1,1,0,337.635
1873,20,0,36,0,650,47,17,16,3,1,2,1,24.6
1874,18,0,39,8,10130,93,2,41,5,1,1,0,50.75
1875,10,0,39,1,5513,98,27,23,2,1,1,1,260.235
1876,0,0,37,0,2535,22,1,13,3,1,1,0,76.35
1877,6,1,38,0,2685,41,10,15,3,1,2,1,83.55
1878,6,0,39,0,1963,44,35,30,3,1,2,1,69.39
1879,0,0,39,0,0,0,1,0,3,1,2,1,0.3
1880,0,0,39,0,1363,25,1,5,4,1,1,0,20.595
1881,0,0,36,1,6480,97,15,21,5,1,1,0,33.15
1882,0,0,39,0,323,7,10,3,4,1,2,1,6.345
1883,0,0,39,1,33,4,5,1,5,1,1,0,0.415
1884,22,0,34,3,15770,238,1,79,2,1,1,0,710.1
1885,3,0,37,3,6660,116,272,32,2,2,1,0,422.1
1886,0,0,39,0,3413,82,3,27,3,1,1,0,103.29
1887,0,0,38,0,1360,44,39,19,3,1,2,0,52.5
1888,3,0,39,0,2475,53,176,22,2,1,1,0,190.575
1889,1,0,30,1,1010,36,194,10,2,2,1,0,132.75
1890,1,0,29,0,1263,39,31,67,4,1,1,0,23.595
1891,8,0,30,0,395,25,11,6,3,1,2,0,15.15
1892,0,0,29,0,520,10,22,2,4,1,2,0,11.1
1893,7,0,28,0,920,32,20,12,2,1,1,0,50.4
1894,0,0,28,0,2920,61,9,22,3,1,1,0,90.3
1895,0,0,21,0,1390,26,29,13,2,1,1,0,75.6
1896,13,0,20,1,6087,141,86,41,2,2,1,0,312.615
1897,9,0,18,0,8627,171,74,39,5,1,1,0,46.835
1898,5,0,19,3,2547,45,32,18,3,1,1,0,86.01
1899,0,0,12,1,4085,40,216,9,3,1,1,0,187.35
1900,0,0,12,1,1182,19,1,6,3,1,1,1,35.76
1901,9,0,37,0,4775,76,23,15,2,1,1,0,225.225
1902,1,0,38,0,723,10,8,2,2,1,2,0,36.135
1903,11,0,36,0,2858,65,360,22,2,1,1,0,290.61
1904,11,0,37,0,4603,71,2,33,1,1,1,0,277.38
1905,4,0,37,0,2798,63,3,31,1,1,1,0,169.68
1906,12,0,37,1,4180,87,33,26,3,1,1,0,135.3
1907,5,0,37,0,2765,44,286,16,3,1,1,0,168.75
1908,14,0,36,2,9520,126,145,41,3,1,1,0,329.1
1909,8,0,37,0,14178,174,1,42,3,1,1,0,425.64
1910,8,0,37,1,4920,88,3,23,3,1,1,0,148.5
1911,7,0,37,0,6323,100,8,10,2,1,1,0,288.135
1912,10,0,37,0,2643,59,9,15,3,1,2,0,81.99
1913,26,1,37,3,15545,230,55,30,3,1,1,0,482.85
1914,5,0,37,1,3500,32,484,6,3,1,1,0,250.2
1915,10,0,36,0,15890,187,151,28,2,1,1,0,783
1916,4,0,36,1,6905,91,187,24,3,1,1,0,263.25
1917,1,0,36,0,1280,19,1,9,2,1,2,0,58.05
1918,3,0,37,0,1115,19,14,6,2,1,2,0,56.475
1919,0,0,36,0,0,0,1,0,2,1,2,1,0.45
1920,4,0,36,0,7913,132,385,41,2,1,1,0,529.335
1921,8,0,36,1,11870,159,12,45,3,1,1,0,359.7
1922,9,0,36,1,7123,80,109,35,2,1,1,0,369.585
1923,24,0,32,0,1360,52,17,15,2,1,2,1,68.85
1924,22,0,35,8,10840,98,2,40,4,1,1,0,162.9
1925,14,0,35,1,6223,103,27,22,2,1,1,0,292.185
1926,2,0,33,0,3245,27,1,12,3,1,1,0,97.65
1927,10,0,34,0,3395,46,10,14,3,1,2,1,104.85
1928,10,1,35,0,2673,49,35,29,3,1,2,1,90.69
1929,1,0,35,0,538,7,1,1,3,1,2,1,16.44
1930,2,0,35,0,2073,30,1,4,3,1,1,0,62.49
1931,4,0,32,1,7190,102,15,20,4,1,1,0,110.1
1932,1,0,35,0,1033,12,10,2,4,1,2,1,16.995
1933,1,0,35,1,743,9,5,1,5,1,1,0,3.965
1934,26,0,30,3,16480,243,1,78,2,1,1,0,742.05
1935,7,0,33,3,7370,121,272,31,2,2,1,0,454.05
1936,3,0,35,0,4123,87,3,26,2,1,1,0,186.885
1937,4,0,34,0,2070,49,39,18,3,1,2,0,73.8
1938,7,0,35,0,3185,58,176,21,2,1,1,0,222.525
1939,5,0,26,1,1720,41,194,9,2,2,1,0,164.7
1940,5,0,25,0,1973,44,31,66,4,1,1,0,34.245
1941,12,0,26,0,1105,30,11,5,2,1,2,0,54.675
1942,1,0,25,0,1230,15,22,1,4,1,2,0,21.75
1943,11,0,24,0,1630,37,20,11,2,1,1,0,82.35
1944,3,0,24,0,3630,66,9,21,3,1,1,0,111.6
1945,3,0,17,0,2100,31,29,12,2,1,1,0,107.55
1946,17,0,16,1,6797,146,86,40,1,2,1,0,459.42
1947,13,0,14,0,9337,176,74,38,4,1,1,0,151.155
1948,9,0,15,3,3257,50,32,17,3,1,1,0,107.31
1949,3,0,8,1,4795,45,216,8,3,1,1,0,208.65
1950,4,0,8,1,1892,24,1,5,3,1,1,1,57.06
1951,0,0,35,0,3355,54,0,15,2,1,1,0,150.975
1952,0,0,36,0,0,0,0,0,2,1,2,0,0
1953,0,0,34,0,1438,43,327,22,2,1,1,0,211.86
1954,0,0,35,0,3183,49,0,33,1,1,1,0,190.98
1955,0,0,35,0,1378,41,0,31,1,1,1,0,82.68
1956,0,0,35,0,2760,65,0,26,2,1,1,0,124.2
1957,0,0,35,0,1345,22,253,16,3,1,1,0,116.25
1958,2,0,34,0,8100,104,112,41,3,1,1,0,276.6
1959,0,0,35,0,12758,152,0,42,3,1,1,0,382.74
1960,0,0,35,0,3500,66,0,23,3,1,1,0,105
1961,0,0,35,0,4903,78,0,10,2,1,1,0,220.635
1962,0,0,35,0,1223,37,0,15,3,1,2,0,36.69
1963,14,0,35,1,14125,208,22,30,2,1,1,0,645.525
1964,0,0,35,0,2080,10,451,6,3,1,1,0,197.7
1965,0,0,34,0,14470,165,118,28,2,1,1,0,704.25
1966,0,0,34,0,5485,69,154,24,3,1,1,0,210.75
1967,0,0,34,0,0,0,0,0,2,1,2,0,0
1968,0,0,35,0,0,0,0,0,2,1,2,0,0
1969,0,0,34,0,0,0,0,0,2,1,2,1,0
1970,0,0,34,0,6493,110,352,41,2,1,1,0,450.585
1971,0,0,34,0,10450,137,0,45,3,1,1,0,313.5
1972,0,0,34,0,5703,58,76,35,2,1,1,0,290.835
1973,0,1,30,0,0,0,0,0,2,1,2,1,0
1974,10,0,33,6,9420,76,0,40,4,1,1,0,141.3
1975,2,1,33,0,4803,81,0,22,2,1,1,1,216.135
1976,0,0,31,0,1825,5,0,12,3,1,1,0,54.75
1977,0,0,32,0,1975,24,0,14,2,1,2,1,88.875
1978,0,0,33,0,1253,27,2,29,3,1,2,1,38.19
1979,0,1,33,0,0,0,0,0,2,1,2,1,0
1980,0,0,33,0,653,8,0,4,3,1,1,0,19.59
1981,0,0,30,0,5770,80,0,20,4,1,1,0,86.55
1982,0,0,33,0,0,0,0,0,3,1,2,1,0
1983,0,0,33,0,0,0,0,0,4,1,1,0,0
1984,14,0,28,1,15060,221,0,78,2,1,1,0,677.7
1985,0,0,31,1,5950,99,239,31,2,2,1,0,375.3
1986,0,0,33,0,2703,65,0,26,2,1,1,0,121.635
1987,0,0,32,0,650,27,6,18,3,1,2,0,21.3
1988,0,0,33,0,1765,36,143,21,2,1,1,0,143.775
1989,0,0,24,0,300,19,161,9,2,2,1,0,85.95
1990,0,0,23,0,553,22,0,66,4,1,1,0,8.295
1991,0,0,24,0,0,0,0,0,2,1,2,0,0
1992,0,0,23,0,0,0,0,0,4,1,2,0,0
1993,0,0,22,0,210,15,0,11,2,1,1,0,9.45
1994,0,0,22,0,2210,44,0,21,3,1,1,0,66.3
1995,0,0,15,0,680,9,0,12,2,1,1,0,30.6
1996,5,0,14,0,5377,124,53,40,1,2,1,0,354.42
1997,1,0,12,0,7917,154,41,38,4,1,1,0,124.905
1998,0,0,13,1,1837,28,0,17,3,1,1,0,55.11
1999,0,0,6,0,3375,23,183,8,3,1,1,0,156.15
2000,0,0,6,0,472,2,0,5,2,1,1,1,21.24
2001,3,0,36,0,4065,65,0,15,2,1,1,0,182.925
2002,0,0,37,0,0,0,0,0,2,1,2,0,0
2003,5,0,35,0,2148,54,352,22,2,1,1,0,255.06
2004,5,0,36,0,3893,60,0,33,1,1,1,0,233.58
2005,0,0,36,0,2088,52,0,31,1,1,1,0,125.28
2006,6,0,36,0,3470,76,25,26,2,1,1,0,167.4
2007,0,0,36,0,2055,33,278,16,3,1,1,0,145.05
2008,8,0,35,1,8810,115,137,41,3,1,1,0,305.4
2009,2,0,36,0,13468,163,0,42,3,1,1,0,404.04
2010,2,0,36,0,4210,77,0,23,3,1,1,0,126.3
2011,1,0,36,0,5613,89,0,10,2,1,1,0,252.585
2012,4,0,36,0,1933,48,1,15,3,1,2,0,58.29
2013,20,0,36,2,14835,219,47,30,3,1,1,0,459.15
2014,0,0,36,0,2790,21,476,6,3,1,1,0,226.5
2015,4,0,35,0,15180,176,143,28,2,1,1,0,747.45
2016,0,0,35,0,6195,80,179,24,3,1,1,0,239.55
2017,0,0,35,0,570,8,0,9,2,1,2,0,25.65
2018,0,0,36,0,405,8,6,6,2,1,2,0,20.925
2019,0,1,35,0,0,0,0,0,2,1,2,1,0
2020,0,0,35,0,7203,121,377,41,2,1,1,0,493.785
2021,2,0,35,0,11160,148,4,45,3,1,1,0,336
2022,3,0,35,0,6413,69,101,35,2,1,1,0,334.035
2023,18,0,31,0,650,41,9,15,2,1,2,1,33.3
2024,16,0,34,7,10130,87,0,40,4,1,1,0,151.95
2025,8,0,34,0,5513,92,19,22,2,1,1,1,256.635
2026,0,0,32,0,2535,16,0,12,3,1,1,0,76.05
2027,4,0,33,0,2685,35,2,14,2,1,2,1,121.725
2028,4,1,34,0,1963,38,27,29,3,1,2,1,66.99
2029,0,0,34,0,0,0,0,0,3,1,2,1,0
2030,0,0,34,0,1363,19,0,4,3,1,1,0,40.89
2031,0,0,31,0,6480,91,7,20,4,1,1,0,98.25
2032,0,1,34,0,323,1,2,2,4,1,2,1,5.145
2033,0,0,34,0,0,0,0,0,5,1,1,0,0
2034,20,0,29,2,15770,232,0,78,2,1,1,0,709.65
2035,1,0,32,2,6660,110,264,31,2,2,1,0,418.5
2036,0,0,34,0,3413,76,0,26,2,1,1,0,153.585
2037,0,0,33,0,1360,38,31,18,3,1,2,0,50.1
2038,1,0,34,0,2475,47,168,21,2,1,1,0,186.975
2039,0,0,25,0,1010,30,186,9,2,2,1,0,129.15
2040,0,0,24,0,1263,33,23,66,4,1,1,0,22.395
2041,6,0,25,0,395,19,3,5,2,1,2,0,19.125
2042,0,0,24,0,520,4,14,1,4,1,2,0,9.9
2043,5,0,23,0,920,26,12,11,2,1,1,0,46.8
2044,0,0,23,0,2920,55,1,21,3,1,1,0,87.9
2045,0,0,16,0,1390,20,21,12,2,1,1,0,72
2046,11,0,15,0,6087,135,78,40,1,2,1,0,412.02
2047,7,0,13,0,8627,165,66,38,4,1,1,0,139.305
2048,3,0,14,2,2547,39,24,17,3,1,1,0,83.61
2049,0,0,7,0,4085,34,208,8,3,1,1,0,184.95
2050,0,0,7,0,1182,13,0,5,2,1,1,1,53.19
2051,3,0,36,0,4065,65,0,15,2,1,1,0,182.925
2052,0,0,37,0,0,0,0,0,2,1,2,0,0
2053,5,0,35,0,2148,54,352,22,2,1,1,0,255.06
2054,5,0,36,0,3893,60,0,33,1,1,1,0,233.58
2055,0,0,36,0,2088,52,0,31,1,1,1,0,125.28
2056,6,0,36,0,3470,76,25,26,2,1,1,0,167.4
2057,0,0,36,0,2055,33,278,16,3,1,1,0,145.05
2058,8,0,35,1,8810,115,137,41,3,1,1,0,305.4
2059,2,0,36,0,13468,163,0,42,3,1,1,0,404.04
2060,2,0,36,0,4210,77,0,23,3,1,1,0,126.3
2061,1,0,36,0,5613,89,0,10,2,1,1,0,252.585
2062,4,0,36,0,1933,48,1,15,3,1,2,0,58.29
2063,20,0,36,2,14835,219,47,30,3,1,1,0,459.15
2064,0,0,36,0,2790,21,476,6,3,1,1,0,226.5
2065,4,0,35,0,15180,176,143,28,2,1,1,0,747.45
2066,0,0,35,0,6195,80,179,24,3,1,1,0,239.55
2067,0,0,35,0,570,8,0,9,2,1,2,0,25.65
2068,0,0,36,0,405,8,6,6,2,1,2,0,20.925
2069,0,0,35,0,0,0,0,0,2,1,2,1,0
2070,0,0,35,0,7203,121,377,41,2,1,1,0,493.785
2071,2,0,35,0,11160,148,4,45,3,1,1,0,336
2072,3,0,35,0,6413,69,101,35,2,1,1,0,334.035
2073,18,1,31,0,650,41,9,15,2,1,2,1,33.3
2074,16,0,34,7,10130,87,0,40,4,1,1,0,151.95
2075,8,0,34,0,5513,92,19,22,2,1,1,1,256.635
2076,0,0,32,0,2535,16,0,12,3,1,1,0,76.05
2077,4,1,33,0,2685,35,2,14,2,1,2,1,121.725
2078,4,0,34,0,1963,38,27,29,3,1,2,1,66.99
2079,0,1,34,0,0,0,0,0,3,1,2,1,0
2080,0,0,34,0,1363,19,0,4,3,1,1,0,40.89
2081,0,0,31,0,6480,91,7,20,4,1,1,0,98.25
2082,0,0,34,0,323,1,2,2,4,1,2,1,5.145
2083,0,0,34,0,0,0,0,0,5,1,1,0,0
2084,20,0,29,2,15770,232,0,78,2,1,1,0,709.65
2085,1,0,32,2,6660,110,264,31,2,2,1,0,418.5
2086,0,0,34,0,3413,76,0,26,2,1,1,0,153.585
2087,0,0,33,0,1360,38,31,18,3,1,2,0,50.1
2088,1,0,34,0,2475,47,168,21,2,1,1,0,186.975
2089,0,0,25,0,1010,30,186,9,2,2,1,0,129.15
2090,0,0,24,0,1263,33,23,66,4,1,1,0,22.395
2091,6,0,25,0,395,19,3,5,2,1,2,0,19.125
2092,0,0,24,0,520,4,14,1,4,1,2,0,9.9
2093,5,0,23,0,920,26,12,11,2,1,1,0,46.8
2094,0,0,23,0,2920,55,1,21,3,1,1,0,87.9
2095,0,0,16,0,1390,20,21,12,2,1,1,0,72
2096,11,0,15,0,6087,135,78,40,1,2,1,0,412.02
2097,7,0,13,0,8627,165,66,38,4,1,1,0,139.305
2098,3,0,14,2,2547,39,24,17,3,1,1,0,83.61
2099,0,0,7,0,4085,34,208,8,3,1,1,0,184.95
2100,0,0,7,0,1182,13,0,5,2,1,1,1,53.19
2101,13,0,40,1,4675,77,12,19,3,1,1,0,143.85
2102,5,0,41,0,623,11,14,6,3,1,2,0,22.89
2103,15,0,39,1,2758,66,366,26,3,1,1,0,192.54
2104,15,0,40,1,4503,72,8,37,1,1,1,0,274.98
2105,8,0,40,1,2698,64,9,35,2,1,1,0,125.46
2106,16,0,40,2,4080,88,39,30,3,1,1,0,134.1
2107,9,0,40,1,2665,45,292,20,3,1,1,0,167.55
2108,18,0,39,3,9420,127,151,45,3,1,1,0,327.9
2109,12,0,40,1,14078,175,7,46,3,1,1,0,424.44
2110,12,0,40,2,4820,89,9,27,3,1,1,0,147.3
2111,11,0,40,1,6223,101,14,14,3,1,1,0,190.89
2112,14,1,40,0,2543,60,15,19,3,1,2,0,80.79
2113,30,0,40,4,15445,231,61,34,3,2,1,0,481.65
2114,9,0,40,2,3400,33,490,10,3,1,1,0,249
2115,14,0,39,1,15790,188,157,32,2,1,1,0,781.2
2116,8,0,39,2,6805,92,193,28,3,1,1,0,262.05
2117,5,0,39,0,1180,20,7,13,2,1,2,0,56.25
2118,7,0,40,0,1015,20,20,10,3,1,2,0,36.45
2119,5,0,39,0,305,6,7,2,2,1,2,1,16.875
2120,8,0,39,1,7813,133,391,45,3,1,1,0,351.69
2121,12,0,39,2,11770,160,18,49,4,1,1,0,179.25
2122,13,0,39,2,7023,81,115,39,2,1,1,0,367.785
2123,28,0,35,0,1260,53,23,19,3,1,2,1,44.7
2124,26,0,38,9,10740,99,8,44,5,1,1,0,54.1
2125,18,0,38,2,6123,104,33,26,2,1,1,0,290.385
2126,6,0,36,1,3145,28,7,16,3,1,1,0,96.45
2127,14,1,37,0,3295,47,16,18,3,1,2,1,103.65
2128,14,1,38,0,2573,50,41,33,4,1,2,1,44.745
2129,5,0,38,0,438,8,7,4,3,1,2,1,15.24
2130,6,0,38,1,1973,31,7,8,4,1,1,0,30.645
2131,8,0,35,2,7090,103,21,24,5,1,1,0,36.5
2132,5,0,38,0,933,13,16,6,4,1,2,1,16.395
2133,5,0,38,2,643,10,11,4,5,1,1,0,3.765
2134,30,0,33,4,16380,244,7,82,2,2,1,0,740.25
2135,11,0,36,4,7270,122,278,35,3,2,1,0,301.5
2136,7,0,38,1,4023,88,9,30,3,1,1,0,123.39
2137,8,0,37,0,1970,50,45,22,3,1,2,0,72.6
2138,11,0,38,1,3085,59,182,25,2,1,1,0,220.725
2139,9,0,29,2,1620,42,200,13,3,2,1,0,108.6
2140,9,0,28,1,1873,45,37,70,5,1,1,0,11.215
2141,16,0,29,0,1005,31,17,9,3,1,2,0,35.25
2142,5,0,28,0,1130,16,28,5,4,1,2,0,21.15
2143,15,0,27,1,1530,38,26,15,2,1,1,0,80.55
2144,7,0,27,1,3530,67,15,25,3,1,1,0,110.4
2145,7,0,20,1,2000,32,35,16,3,1,1,0,70.5
2146,21,0,19,2,6698,147,92,44,2,2,1,0,342.81
2147,17,0,17,1,9238,177,80,42,5,1,1,0,50.19
2148,13,0,18,4,3158,51,38,21,3,2,1,0,106.14
2149,7,0,11,2,4695,46,222,12,3,1,1,0,207.45
2150,8,1,11,2,1793,25,7,9,3,1,1,1,55.89
2151,16,0,42,2,4735,80,17,21,3,1,1,0,147.15
2152,8,0,43,2,683,14,19,8,3,1,1,0,26.19
2153,18,0,41,2,2818,69,371,28,3,1,1,0,195.84
2154,18,0,42,2,4563,75,13,39,1,1,1,0,281.58
2155,11,0,42,2,2758,67,14,37,2,1,1,0,130.41
2156,19,0,42,3,4140,91,44,32,3,1,1,0,137.4
2157,12,0,42,2,2725,48,297,22,4,1,1,0,85.425
2158,21,0,41,4,9480,130,156,47,3,1,1,0,331.2
2159,15,0,42,2,14138,178,12,48,3,1,1,0,427.74
2160,15,0,42,3,4880,92,14,29,4,1,1,0,75.3
2161,14,0,42,2,6283,104,19,16,3,1,1,0,194.19
2162,17,0,42,2,2603,63,20,21,4,1,1,0,42.045
2163,33,0,42,5,15505,234,66,36,3,2,1,0,484.95
2164,12,0,42,3,3460,36,495,12,4,1,1,0,126.15
2165,17,0,41,2,15850,191,162,34,2,1,1,0,786.15
2166,11,0,41,3,6865,95,198,30,3,1,1,0,265.35
2167,8,0,41,2,1240,23,12,15,2,1,1,0,61.2
2168,10,0,42,2,1075,23,25,12,3,1,1,0,39.75
2169,8,0,41,2,365,9,12,4,3,1,1,1,14.55
2170,11,0,41,2,7873,136,396,47,3,1,1,0,354.99
2171,15,0,41,3,11830,163,23,51,4,1,1,0,180.9
2172,16,0,41,3,7083,84,120,41,2,1,1,0,372.735
2173,31,1,37,2,1320,56,28,21,3,1,1,1,48
2174,29,1,40,10,10800,102,13,46,5,2,1,0,54.65
2175,21,0,40,3,6183,107,38,28,3,1,1,0,196.89
2176,9,0,38,2,3205,31,12,18,3,1,1,0,99.75
2177,17,1,39,2,3355,50,21,20,3,1,1,1,106.95
2178,17,0,40,2,2633,53,46,35,4,1,1,1,46.395
2179,8,0,40,2,498,11,12,6,3,1,1,1,18.54
2180,9,0,40,2,2033,34,12,10,4,1,1,0,32.295
2181,11,0,37,3,7150,106,26,26,5,1,1,0,37.05
2182,8,1,40,2,993,16,21,8,4,1,1,1,18.045
2183,8,0,40,3,703,13,16,6,5,1,1,0,4.315
2184,33,0,35,5,16440,247,12,84,2,2,1,0,745.2
2185,14,0,38,5,7330,125,283,37,3,2,1,0,304.8
2186,10,0,40,2,4083,91,14,32,3,1,1,0,126.69
2187,11,0,39,2,2030,53,50,24,4,1,1,0,37.95
2188,14,0,40,2,3145,62,187,27,2,1,1,0,225.675
2189,12,0,31,3,1680,45,205,15,3,2,1,0,111.9
2190,12,0,30,2,1933,48,42,72,5,1,1,0,11.765
2191,19,0,31,2,1065,34,22,11,3,1,1,0,38.55
2192,8,0,30,2,1190,19,33,7,4,1,1,0,22.8
2193,18,0,29,2,1590,41,31,17,2,1,1,0,85.5
2194,10,0,29,2,3590,70,20,27,3,1,1,0,113.7
2195,10,0,22,2,2060,35,40,18,3,1,1,0,73.8
2196,24,0,21,3,6758,150,97,46,2,2,1,0,347.76
2197,20,0,19,2,9298,180,85,44,5,1,1,0,50.74
2198,16,0,20,5,3218,54,43,23,3,2,1,0,109.44
2199,10,0,13,3,4755,49,227,14,3,1,1,0,210.75
2200,11,1,13,3,1853,28,12,11,3,1,1,1,59.19
2201,10,0,38,1,4615,74,7,17,3,1,1,0,140.55
2202,5,0,39,0,563,8,9,4,3,1,2,0,19.59
2203,12,0,37,1,2698,63,361,24,3,1,1,0,189.24
2204,12,0,38,1,4443,69,7,35,1,1,1,0,270.78
2205,5,0,38,1,2638,61,7,33,2,1,1,0,121.86
2206,13,0,38,1,4020,85,34,28,3,1,1,0,130.8
2207,6,0,38,1,2605,42,287,18,3,1,1,0,164.25
2208,15,0,37,2,9360,124,146,43,3,1,1,0,324.6
2209,9,0,38,1,14018,172,7,44,3,1,1,0,422.64
2210,9,0,38,1,4760,86,7,25,3,1,1,0,144.9
2211,8,0,38,1,6163,98,9,12,3,1,1,0,187.59
2212,11,0,38,0,2483,57,10,17,3,1,2,0,77.49
2213,27,0,38,3,15385,228,56,32,3,1,1,0,478.35
2214,6,0,38,1,3340,30,485,8,3,1,1,0,245.7
2215,11,0,37,1,15730,185,152,30,2,1,1,0,776.25
2216,5,0,37,1,6745,89,188,26,3,1,1,0,258.75
2217,5,0,37,0,1120,17,7,11,2,1,2,0,53.55
2218,5,0,38,0,955,17,15,8,3,1,2,0,33.15
2219,5,0,37,0,305,6,7,2,2,1,2,1,16.875
2220,5,0,37,1,7753,130,386,43,3,1,1,0,348.39
2221,9,0,37,1,11710,157,13,47,4,1,1,0,177.6
2222,10,0,37,1,6963,78,110,37,2,1,1,0,362.835
